Chassis_ID,Inspection_No,Inspection_Date,Weld_Quality_Score,Weld_Status,Frame_Weight_kg,Frame_Weight_Status,Dimensional_Deviation_mm,Dimensional_Grade,Dimensional_Status,Material_Grade,Hardness_BHN,Material_Status,Surface_Defect_Count,Surface_Defect_Status,Static_Load_Capacity_kg,Permanent_Deformation,Load_Test_Status,Overall_QC_Status
CHS-00004,9,2025-01-02 02:20:00,100.0,Pass,83.75,Pass,0.205,Grade B,Pass,E350,163.6,Pass,3,Pass,530.7,No,Pass,Pass
CHS-00004,10,2025-01-02 02:30:00,93.5,Pass,84.96,Pass,0.25,Grade B,Pass,E350,157.7,Pass,4,Pass,498.5,No,Pass,Pass
CHS-00004,11,2025-01-02 02:40:00,88.4,Pass,85.34,Pass,0.086,Grade A,Pass,HSLA-340,174.2,Pass,4,Pass,464.3,No,Pass,Pass
CHS-00004,12,2025-01-02 02:50:00,94.3,Pass,83.07,Pass,0.309,Grade B,Pass,IS2062-E250,143.0,Pass,3,Pass,530.4,No,Pass,Pass
CHS-00004,13,2025-01-02 03:00:00,88.1,Pass,89.39,Fail,0.375,Grade B,Pass,HSLA-340,175.2,Pass,4,Pass,543.6,No,Pass,Warning
CHS-00004,15,2025-01-02 03:20:00,84.6,Warning,87.78,Warning,0.148,Grade A,Pass,IS2062-E250,125.6,Pass,1,Pass,540.6,No,Pass,Warning
CHS-00004,16,2025-01-02 03:30:00,89.0,Pass,84.23,Pass,0.366,Grade B,Pass,E350,154.1,Pass,3,Pass,543.0,No,Pass,Pass
CHS-00004,17,2025-01-02 03:40:00,91.6,Pass,84.03,Pass,0.276,Grade B,Pass,IS2062-E250,140.0,Pass,4,Pass,486.2,No,Pass,Pass
CHS-00004,18,2025-01-02 03:50:00,76.2,Fail,83.45,Pass,0.189,Grade A,Pass,HSLA-420,185.1,Pass,1,Pass,462.9,No,Pass,Warning
CHS-00004,19,2025-01-02 04:00:00,97.6,Pass,84.48,Pass,0.122,Grade A,Pass,HSLA-340,188.4,Pass,6,Warning,487.3,No,Pass,Pass
CHS-00004,21,2025-01-02 04:20:00,86.4,Pass,85.31,Pass,0.16,Grade A,Pass,IS2062-E250,144.1,Pass,2,Pass,530.3,No,Pass,Pass
CHS-00004,23,2025-01-02 04:40:00,81.6,Warning,83.12,Pass,0.296,Grade B,Pass,E350,187.9,Pass,3,Pass,458.3,No,Pass,Pass
CHS-00004,24,2025-01-02 04:50:00,90.6,Pass,87.19,Pass,0.35,Grade B,Pass,HSLA-340,185.3,Pass,5,Pass,520.4,No,Pass,Pass
CHS-00004,26,2025-01-02 05:10:00,80.9,Warning,89.18,Fail,0.533,Grade C,Warning,IS2062-E250,137.6,Pass,2,Pass,532.6,No,Pass,Warning
CHS-00004,27,2025-01-02 05:20:00,89.2,Pass,84.38,Pass,0.064,Grade A,Pass,IS2062-E250,143.8,Pass,1,Pass,494.7,No,Pass,Pass
CHS-00004,28,2025-01-02 05:30:00,84.6,Warning,86.44,Pass,0.35,Grade B,Pass,IS2062-E250,144.9,Pass,2,Pass,465.0,No,Pass,Pass
CHS-00004,29,2025-01-02 05:40:00,87.8,Pass,86.62,Pass,0.363,Grade B,Pass,IS2062-E250,129.6,Pass,1,Pass,491.9,No,Pass,Pass
CHS-00004,30,2025-01-02 05:50:00,86.8,Pass,88.81,Fail,0.236,Grade B,Pass,HSLA-340,191.3,Pass,3,Pass,548.2,No,Pass,Warning
CHS-00004,32,2025-01-02 06:10:00,81.6,Warning,86.13,Pass,0.165,Grade A,Pass,HSLA-420,194.2,Pass,10,Fail,539.0,No,Pass,Warning
CHS-00004,33,2025-01-02 06:20:00,99.2,Pass,85.39,Pass,0.518,Grade C,Warning,E350,181.0,Pass,5,Pass,488.5,No,Pass,Pass
CHS-00004,34,2025-01-02 06:30:00,95.7,Pass,84.67,Pass,0.168,Grade A,Pass,HSLA-420,217.2,Pass,2,Pass,528.6,No,Pass,Pass
CHS-00004,35,2025-01-02 06:40:00,84.3,Warning,84.05,Pass,0.279,Grade B,Pass,E350,172.9,Pass,8,Warning,513.3,No,Pass,Warning
CHS-00004,36,2025-01-02 06:50:00,92.3,Pass,84.39,Pass,0.54,Grade C,Warning,E350,167.7,Pass,1,Pass,534.9,No,Pass,Pass
CHS-00004,37,2025-01-02 07:00:00,83.1,Warning,83.85,Pass,0.254,Grade B,Pass,E350,176.4,Pass,5,Pass,503.3,No,Pass,Pass
CHS-00004,38,2025-01-02 07:10:00,92.1,Pass,88.31,Warning,0.535,Grade C,Warning,HSLA-420,192.6,Pass,3,Pass,549.0,No,Pass,Warning
CHS-00004,39,2025-01-02 07:20:00,97.8,Pass,81.67,Fail,0.268,Grade B,Pass,HSLA-340,202.7,Pass,3,Pass,516.8,No,Pass,Warning
CHS-00004,40,2025-01-02 07:30:00,97.8,Pass,86.63,Pass,0.345,Grade B,Pass,HSLA-340,206.1,Pass,2,Pass,493.4,No,Pass,Pass
CHS-00004,41,2025-01-02 07:40:00,99.0,Pass,82.82,Warning,0.286,Grade B,Pass,IS2062-E250,117.2,Pass,5,Pass,547.0,No,Pass,Pass
CHS-00004,42,2025-01-02 07:50:00,84.8,Warning,87.16,Pass,0.347,Grade B,Pass,IS2062-E250,131.4,Pass,2,Pass,509.9,No,Pass,Pass
CHS-00004,43,2025-01-02 08:00:00,95.6,Pass,81.0,Fail,0.225,Grade B,Pass,HSLA-420,185.3,Pass,3,Pass,483.2,No,Pass,Warning
CHS-00004,44,2025-01-02 08:10:00,93.9,Pass,87.16,Pass,0.286,Grade B,Pass,HSLA-340,209.9,Pass,5,Pass,451.5,No,Pass,Pass
CHS-00004,45,2025-01-02 08:20:00,91.8,Pass,82.8,Warning,0.304,Grade B,Pass,IS2062-E250,155.5,Pass,4,Pass,490.5,No,Pass,Pass
CHS-00004,47,2025-01-02 08:40:00,93.0,Pass,83.18,Pass,0.243,Grade B,Pass,HSLA-420,224.6,Pass,3,Pass,469.7,No,Pass,Pass
CHS-00004,48,2025-01-02 08:50:00,99.5,Pass,85.24,Pass,0.58,Reject,Fail,HSLA-340,194.0,Pass,2,Pass,495.5,No,Pass,Warning
CHS-00004,49,2025-01-02 09:00:00,93.7,Pass,86.06,Pass,0.051,Grade A,Pass,HSLA-340,180.0,Pass,12,Fail,472.2,No,Pass,Warning
CHS-00004,50,2025-01-02 09:10:00,92.2,Pass,85.39,Pass,0.275,Grade B,Pass,HSLA-420,199.5,Pass,3,Pass,546.5,No,Pass,Pass
CHS-00005,1,2025-01-02 09:20:00,94.7,Pass,84.25,Pass,0.274,Grade B,Pass,E350,172.7,Pass,6,Warning,542.9,No,Pass,Pass
CHS-00005,2,2025-01-02 09:30:00,95.8,Pass,84.75,Pass,0.138,Grade A,Pass,HSLA-340,203.5,Pass,2,Pass,523.0,No,Pass,Pass
CHS-00005,3,2025-01-02 09:40:00,92.8,Pass,83.87,Pass,0.11,Grade A,Pass,E350,183.7,Pass,5,Pass,511.5,No,Pass,Pass
CHS-00005,4,2025-01-02 09:50:00,75.1,Fail,86.22,Pass,0.5,Grade C,Warning,HSLA-340,206.0,Pass,9,Fail,527.4,No,Pass,Fail
CHS-00005,5,2025-01-02 10:00:00,89.9,Pass,81.64,Fail,0.277,Grade B,Pass,E350,184.9,Pass,5,Pass,413.8,No,Fail,Fail
CHS-00005,6,2025-01-02 10:10:00,94.9,Pass,86.23,Pass,0.13,Grade A,Pass,HSLA-340,188.5,Pass,1,Pass,461.4,No,Pass,Pass
CHS-00005,7,2025-01-02 10:20:00,85.9,Pass,84.84,Pass,0.147,Grade A,Pass,E350,166.8,Pass,2,Pass,517.0,No,Pass,Pass
CHS-00005,8,2025-01-02 10:30:00,86.4,Pass,85.57,Pass,0.223,Grade B,Pass,HSLA-340,204.7,Pass,7,Warning,528.2,No,Pass,Pass
CHS-00005,10,2025-01-02 10:50:00,89.1,Pass,83.08,Pass,0.371,Grade B,Pass,HSLA-340,182.8,Pass,4,Pass,533.0,No,Pass,Pass
CHS-00005,11,2025-01-02 11:00:00,85.7,Pass,83.45,Pass,0.204,Grade B,Pass,HSLA-340,205.8,Pass,3,Pass,547.8,No,Pass,Pass
CHS-00005,12,2025-01-02 11:10:00,95.5,Pass,80.6,Fail,0.197,Grade A,Pass,HSLA-420,218.5,Pass,5,Pass,513.3,No,Pass,Warning
CHS-00005,13,2025-01-02 11:20:00,92.2,Pass,87.45,Pass,0.179,Grade A,Pass,HSLA-340,188.1,Pass,1,Pass,536.6,No,Pass,Pass
CHS-00005,15,2025-01-02 11:40:00,85.9,Pass,86.06,Pass,0.164,Grade A,Pass,E350,178.9,Pass,4,Pass,545.4,No,Pass,Pass
CHS-00005,16,2025-01-02 11:50:00,96.7,Pass,85.22,Pass,0.353,Grade B,Pass,HSLA-340,174.3,Pass,1,Pass,470.4,No,Pass,Pass
CHS-00005,17,2025-01-02 12:00:00,98.7,Pass,86.92,Pass,0.169,Grade A,Pass,IS2062-E250,132.8,Pass,3,Pass,508.4,No,Pass,Pass
CHS-00005,18,2025-01-02 12:10:00,99.5,Pass,81.24,Fail,0.384,Grade B,Pass,IS2062-E250,155.8,Pass,8,Warning,546.0,No,Pass,Warning
CHS-00005,20,2025-01-02 12:30:00,89.2,Pass,87.15,Pass,0.303,Grade B,Pass,HSLA-420,208.5,Pass,2,Pass,531.2,No,Pass,Pass
CHS-00005,21,2025-01-02 12:40:00,89.4,Pass,85.14,Pass,0.294,Grade B,Pass,HSLA-420,223.0,Pass,8,Warning,537.5,No,Pass,Pass
CHS-00005,22,2025-01-02 12:50:00,89.5,Pass,83.93,Pass,0.226,Grade B,Pass,HSLA-340,206.8,Pass,2,Pass,482.6,No,Pass,Pass
CHS-00005,23,2025-01-02 13:00:00,81.9,Warning,87.9,Warning,0.272,Grade B,Pass,HSLA-420,216.8,Pass,1,Pass,542.8,No,Pass,Warning
CHS-00005,25,2025-01-02 13:20:00,87.6,Pass,85.48,Pass,0.32,Grade B,Pass,HSLA-420,201.1,Pass,1,Pass,534.8,No,Pass,Pass
CHS-00005,26,2025-01-02 13:30:00,92.8,Pass,86.8,Pass,0.439,Grade C,Warning,HSLA-420,222.3,Pass,7,Warning,460.1,No,Pass,Warning
CHS-00005,27,2025-01-02 13:40:00,96.6,Pass,84.32,Pass,0.099,Grade A,Pass,IS2062-E250,118.5,Pass,4,Pass,451.5,No,Pass,Pass
CHS-00005,28,2025-01-02 13:50:00,94.5,Pass,84.66,Pass,0.248,Grade B,Pass,HSLA-420,188.7,Pass,3,Pass,531.6,No,Pass,Pass
CHS-00005,29,2025-01-02 14:00:00,91.2,Pass,85.65,Pass,0.416,Grade C,Warning,HSLA-340,207.8,Pass,6,Warning,523.2,No,Pass,Warning
CHS-00005,30,2025-01-02 14:10:00,97.5,Pass,85.23,Pass,0.303,Grade B,Pass,IS2062-E250,152.5,Pass,12,Fail,541.0,No,Pass,Warning
CHS-00005,31,2025-01-02 14:20:00,90.3,Pass,87.01,Pass,0.117,Grade A,Pass,HSLA-420,220.0,Pass,6,Warning,515.2,No,Pass,Pass
CHS-00005,34,2025-01-02 14:50:00,98.5,Pass,86.85,Pass,0.35,Grade B,Pass,HSLA-420,207.7,Pass,3,Pass,549.0,No,Pass,Pass
CHS-00005,35,2025-01-02 15:00:00,80.5,Warning,85.64,Pass,0.092,Grade A,Pass,HSLA-420,188.1,Pass,0,Pass,412.0,Yes,Fail,Warning
CHS-00005,37,2025-01-02 15:20:00,92.0,Pass,84.04,Pass,0.288,Grade B,Pass,E350,188.8,Pass,2,Pass,536.3,No,Pass,Pass
CHS-00005,38,2025-01-02 15:30:00,83.4,Warning,89.27,Fail,0.324,Grade B,Pass,HSLA-420,189.3,Pass,8,Warning,500.9,No,Pass,Warning
CHS-00005,39,2025-01-02 15:40:00,94.4,Pass,84.33,Pass,0.337,Grade B,Pass,HSLA-420,187.4,Pass,8,Warning,491.3,No,Pass,Pass
CHS-00005,40,2025-01-02 15:50:00,81.1,Warning,82.01,Warning,0.087,Grade A,Pass,E350,187.7,Pass,2,Pass,452.8,No,Pass,Warning
CHS-00005,41,2025-01-02 16:00:00,83.5,Warning,83.94,Pass,0.421,Grade C,Warning,E350,164.9,Pass,7,Warning,544.0,No,Pass,Warning
CHS-00005,42,2025-01-02 16:10:00,98.7,Pass,83.41,Pass,0.37,Grade B,Pass,E350,158.3,Pass,1,Pass,486.2,No,Pass,Pass
CHS-00005,43,2025-01-02 16:20:00,79.0,Fail,86.44,Pass,0.276,Grade B,Pass,E350,178.2,Pass,4,Pass,456.1,No,Pass,Warning
CHS-00005,46,2025-01-02 16:50:00,87.5,Pass,83.26,Pass,0.38,Grade B,Pass,HSLA-340,198.1,Pass,0,Pass,458.9,No,Pass,Pass
CHS-00005,47,2025-01-02 17:00:00,84.7,Warning,85.8,Pass,0.299,Grade B,Pass,IS2062-E250,140.4,Pass,4,Pass,503.0,No,Pass,Pass
CHS-00005,48,2025-01-02 17:10:00,98.0,Pass,85.35,Pass,0.395,Grade B,Pass,E350,159.9,Pass,4,Pass,528.4,No,Pass,Pass
CHS-00005,49,2025-01-02 17:20:00,92.9,Pass,84.98,Pass,0.53,Grade C,Warning,HSLA-340,175.3,Pass,1,Pass,401.5,No,Fail,Warning
CHS-00006,2,2025-01-02 17:50:00,89.0,Pass,86.87,Pass,0.222,Grade B,Pass,E350,153.4,Pass,2,Pass,505.2,No,Pass,Pass
CHS-00006,3,2025-01-02 18:00:00,96.0,Pass,88.32,Warning,0.239,Grade B,Pass,HSLA-340,204.8,Pass,5,Pass,471.9,No,Pass,Pass
CHS-00006,4,2025-01-02 18:10:00,90.8,Pass,86.49,Pass,0.23,Grade B,Pass,E350,159.7,Pass,1,Pass,540.2,No,Pass,Pass
CHS-00006,5,2025-01-02 18:20:00,92.1,Pass,83.54,Pass,0.505,Grade C,Warning,HSLA-420,209.9,Pass,11,Fail,514.3,No,Pass,Warning
CHS-00006,6,2025-01-02 18:30:00,91.5,Pass,83.21,Pass,0.267,Grade B,Pass,HSLA-420,187.4,Pass,6,Warning,515.1,No,Pass,Pass
CHS-00006,7,2025-01-02 18:40:00,95.9,Pass,89.63,Fail,0.533,Grade C,Warning,HSLA-340,201.7,Pass,5,Pass,478.9,No,Pass,Warning
CHS-00006,9,2025-01-02 19:00:00,94.7,Pass,87.4,Pass,0.302,Grade B,Pass,E350,167.5,Pass,8,Warning,465.4,No,Pass,Pass
CHS-00006,10,2025-01-02 19:10:00,99.3,Pass,87.14,Pass,0.108,Grade A,Pass,IS2062-E250,115.8,Pass,7,Warning,401.4,Yes,Fail,Warning
CHS-00006,11,2025-01-02 19:20:00,80.6,Warning,82.59,Warning,0.388,Grade B,Pass,HSLA-420,185.1,Pass,3,Pass,481.2,No,Pass,Warning
CHS-00006,12,2025-01-02 19:30:00,90.0,Pass,82.51,Warning,0.256,Grade B,Pass,E350,165.4,Pass,7,Warning,534.5,No,Pass,Warning
CHS-00006,13,2025-01-02 19:40:00,94.5,Pass,83.45,Pass,0.411,Grade C,Warning,E350,178.1,Pass,2,Pass,411.3,No,Fail,Warning
CHS-00006,14,2025-01-02 19:50:00,90.4,Pass,80.98,Fail,0.528,Grade C,Warning,HSLA-420,204.1,Pass,3,Pass,539.8,No,Pass,Warning
CHS-00006,15,2025-01-02 20:00:00,89.0,Pass,87.77,Warning,0.111,Grade A,Pass,IS2062-E250,155.1,Pass,3,Pass,543.7,No,Pass,Pass
CHS-00006,17,2025-01-02 20:20:00,95.5,Pass,85.77,Pass,0.367,Grade B,Pass,E350,181.0,Pass,0,Pass,502.1,No,Pass,Pass
CHS-00006,19,2025-01-02 20:40:00,95.9,Pass,85.91,Pass,0.287,Grade B,Pass,IS2062-E250,125.5,Pass,3,Pass,464.8,No,Pass,Pass
CHS-00006,20,2025-01-02 20:50:00,98.9,Pass,88.29,Warning,0.268,Grade B,Pass,HSLA-420,187.9,Pass,4,Pass,490.5,No,Pass,Pass
CHS-00006,21,2025-01-02 21:00:00,79.8,Fail,80.57,Fail,0.289,Grade B,Pass,HSLA-420,219.3,Pass,2,Pass,508.0,No,Pass,Fail
CHS-00006,22,2025-01-02 21:10:00,88.4,Pass,83.98,Pass,0.317,Grade B,Pass,HSLA-420,205.8,Pass,0,Pass,544.7,No,Pass,Pass
CHS-00006,23,2025-01-02 21:20:00,95.1,Pass,83.41,Pass,0.545,Grade C,Warning,IS2062-E250,133.3,Pass,1,Pass,526.1,No,Pass,Pass
CHS-00006,24,2025-01-02 21:30:00,81.0,Warning,89.43,Fail,0.285,Grade B,Pass,HSLA-420,216.6,Pass,0,Pass,476.0,No,Pass,Warning
CHS-00006,25,2025-01-02 21:40:00,98.0,Pass,86.93,Pass,0.443,Grade C,Warning,IS2062-E250,122.2,Pass,6,Warning,527.7,No,Pass,Warning
CHS-00006,26,2025-01-02 21:50:00,88.5,Pass,87.64,Warning,0.381,Grade B,Pass,HSLA-340,208.7,Pass,2,Pass,460.3,No,Pass,Pass
CHS-00006,27,2025-01-02 22:00:00,80.7,Warning,86.36,Pass,0.252,Grade B,Pass,HSLA-340,209.0,Pass,4,Pass,452.3,No,Pass,Pass
CHS-00006,30,2025-01-02 22:30:00,90.6,Pass,83.07,Pass,0.484,Grade C,Warning,HSLA-340,199.4,Pass,6,Warning,500.1,No,Pass,Warning
CHS-00006,31,2025-01-02 22:40:00,98.3,Pass,81.85,Fail,0.315,Grade B,Pass,HSLA-420,221.6,Pass,7,Warning,462.6,No,Pass,Warning
CHS-00006,32,2025-01-02 22:50:00,76.5,Fail,83.08,Pass,0.569,Reject,Fail,E350,187.3,Pass,6,Warning,471.7,No,Pass,Fail
CHS-00006,33,2025-01-02 23:00:00,97.2,Pass,89.55,Fail,0.158,Grade A,Pass,HSLA-420,213.7,Pass,1,Pass,524.4,No,Pass,Warning
CHS-00006,34,2025-01-02 23:10:00,83.4,Warning,84.48,Pass,0.309,Grade B,Pass,IS2062-E250,159.9,Pass,4,Pass,530.5,No,Pass,Pass
CHS-00006,35,2025-01-02 23:20:00,91.8,Pass,86.73,Pass,0.142,Grade A,Pass,HSLA-420,209.1,Pass,5,Pass,469.9,No,Pass,Pass
CHS-00006,36,2025-01-02 23:30:00,90.2,Pass,83.14,Pass,0.495,Grade C,Warning,HSLA-420,206.6,Pass,2,Pass,526.3,No,Pass,Pass
CHS-00006,37,2025-01-02 23:40:00,85.4,Pass,84.3,Pass,0.161,Grade A,Pass,IS2062-E250,142.2,Pass,0,Pass,491.4,No,Pass,Pass
CHS-00006,38,2025-01-02 23:50:00,97.6,Pass,83.2,Pass,0.5,Grade C,Warning,HSLA-340,201.3,Pass,4,Pass,522.5,No,Pass,Pass
CHS-00006,39,2025-01-03 00:00:00,83.0,Warning,84.77,Pass,0.509,Grade C,Warning,HSLA-420,188.3,Pass,8,Warning,427.3,No,Fail,Warning
CHS-00006,40,2025-01-03 00:10:00,94.7,Pass,85.74,Pass,0.07,Grade A,Pass,IS2062-E250,115.5,Pass,3,Pass,504.6,No,Pass,Pass
CHS-00006,42,2025-01-03 00:30:00,96.0,Pass,85.3,Pass,0.21,Grade B,Pass,IS2062-E250,138.5,Pass,0,Pass,455.4,No,Pass,Pass
CHS-00006,43,2025-01-03 00:40:00,95.5,Pass,87.12,Pass,0.08,Grade A,Pass,IS2062-E250,125.7,Pass,3,Pass,512.3,No,Pass,Pass
CHS-00006,44,2025-01-03 00:50:00,96.5,Pass,86.09,Pass,0.075,Grade A,Pass,HSLA-420,215.1,Pass,8,Warning,408.6,Yes,Fail,Warning
CHS-00006,46,2025-01-03 01:10:00,82.0,Warning,83.0,Pass,0.055,Grade A,Pass,IS2062-E250,117.4,Pass,0,Pass,497.8,No,Pass,Pass
CHS-00006,47,2025-01-03 01:20:00,88.7,Pass,82.61,Warning,0.397,Grade B,Pass,E350,156.1,Pass,10,Fail,460.4,No,Pass,Warning
CHS-00006,48,2025-01-03 01:30:00,99.9,Pass,81.48,Fail,0.456,Grade C,Warning,E350,184.4,Pass,4,Pass,511.0,No,Pass,Warning
CHS-00006,49,2025-01-03 01:40:00,92.0,Pass,83.25,Pass,0.101,Grade A,Pass,HSLA-340,191.6,Pass,7,Warning,541.3,No,Pass,Pass
CHS-00006,50,2025-01-03 01:50:00,92.5,Pass,82.34,Warning,0.299,Grade B,Pass,IS2062-E250,136.6,Pass,4,Pass,443.5,Yes,Fail,Warning
CHS-00007,1,2025-01-03 02:00:00,81.1,Warning,85.86,Pass,0.079,Grade A,Pass,HSLA-340,171.7,Pass,4,Pass,531.7,No,Pass,Pass
CHS-00007,2,2025-01-03 02:10:00,100.0,Pass,89.24,Fail,0.133,Grade A,Pass,HSLA-420,210.2,Pass,4,Pass,535.8,No,Pass,Warning
CHS-00007,3,2025-01-03 02:20:00,91.0,Pass,84.71,Pass,0.499,Grade C,Warning,E350,162.3,Pass,10,Fail,418.4,No,Fail,Fail
CHS-00007,4,2025-01-03 02:30:00,84.3,Warning,88.61,Fail,0.34,Grade B,Pass,HSLA-340,199.1,Pass,8,Warning,463.8,No,Pass,Warning
CHS-00007,5,2025-01-03 02:40:00,80.6,Warning,85.99,Pass,0.119,Grade A,Pass,IS2062-E250,159.1,Pass,12,Fail,451.0,No,Pass,Warning
CHS-00007,6,2025-01-03 02:50:00,79.5,Fail,86.28,Pass,0.109,Grade A,Pass,IS2062-E250,119.0,Pass,0,Pass,507.3,No,Pass,Warning
CHS-00007,7,2025-01-03 03:00:00,91.3,Pass,87.0,Pass,0.315,Grade B,Pass,HSLA-340,173.3,Pass,2,Pass,483.0,No,Pass,Pass
CHS-00007,8,2025-01-03 03:10:00,82.9,Warning,86.96,Pass,0.084,Grade A,Pass,IS2062-E250,120.5,Pass,5,Pass,497.8,No,Pass,Pass
CHS-00007,9,2025-01-03 03:20:00,91.6,Pass,82.7,Warning,0.092,Grade A,Pass,HSLA-340,194.0,Pass,2,Pass,482.9,No,Pass,Pass
CHS-00007,10,2025-01-03 03:30:00,94.5,Pass,82.19,Warning,0.597,Reject,Fail,HSLA-420,214.3,Pass,2,Pass,468.3,No,Pass,Warning
CHS-00007,12,2025-01-03 03:50:00,89.6,Pass,82.89,Warning,0.184,Grade A,Pass,HSLA-340,174.0,Pass,2,Pass,525.9,No,Pass,Pass
CHS-00007,13,2025-01-03 04:00:00,86.4,Pass,85.73,Pass,0.414,Grade C,Warning,HSLA-420,214.5,Pass,7,Warning,468.8,No,Pass,Warning
CHS-00007,14,2025-01-03 04:10:00,95.3,Pass,86.93,Pass,0.189,Grade A,Pass,E350,175.4,Pass,4,Pass,524.4,No,Pass,Pass
CHS-00007,15,2025-01-03 04:20:00,77.5,Fail,84.63,Pass,0.194,Grade A,Pass,IS2062-E250,138.6,Pass,6,Warning,521.7,No,Pass,Warning
CHS-00007,17,2025-01-03 04:40:00,92.8,Pass,82.36,Warning,0.511,Grade C,Warning,HSLA-420,219.6,Pass,4,Pass,527.6,No,Pass,Warning
CHS-00007,18,2025-01-03 04:50:00,78.8,Fail,83.91,Pass,0.215,Grade B,Pass,HSLA-420,185.0,Pass,5,Pass,465.1,No,Pass,Warning
